Date,ADRO.JK,BBCA.JK,SMGR.JK,TLKM.JK
2023-03-02,1131.0806884765625,7558.08056640625,6378.0537109375,3007.480712890625
2023-03-03,1142.42919921875,7426.63525390625,6400.35400390625,3022.9833984375
2023-03-06,1100.817626953125,7360.91259765625,6355.7529296875,3007.480712890625
2023-03-07,1081.9033203125,7382.8203125,6311.15087890625,3007.480712890625
2023-03-08,1104.6004638671875,7514.26513671875,6155.044921875,3053.988037109375
2023-03-09,1097.0345458984375,7514.26513671875,6177.34521484375,3077.24169921875
2023-03-10,1081.9033203125,7404.7275390625,6043.54052734375,3108.246826171875
2023-03-13,1097.0345458984375,7492.3583984375,5909.73486328125,3154.754150390625
2023-03-14,1047.857177734375,7295.1904296875,5865.13330078125,3115.998046875
2023-03-15,1040.29150390625,7295.1904296875,5508.31884765625,3108.246826171875
2023-03-16,998.6799926757812,7273.28369140625,5352.212890625,3139.251708984375
2023-03-17,1051.64013671875,7339.00537109375,5441.416015625,3139.251708984375
2023-03-20,1028.94287109375,7360.91259765625,5419.115234375,3092.744384765625
2023-03-21,1032.7257080078125,7448.54248046875,5575.2216796875,3193.51025390625
2023-03-24,1013.8114624023438,7733.33935546875,5619.8232421875,3154.754150390625
2023-03-27,1013.8114624023438,7623.802734375,5575.2216796875,3139.251708984375
2023-03-28,1047.857177734375,7601.89404296875,5686.72607421875,3139.251708984375
2023-03-29,1089.468994140625,7865.5712890625,5686.72607421875,3178.0078125
2023-03-30,1085.6861572265625,7887.91552734375,5686.72607421875,3170.256591796875
2023-03-31,1097.0345458984375,7820.8798828125,5619.8232421875,3147.003173828125
2023-04-03,1112.166259765625,7865.5712890625,5664.42529296875,3162.505615234375
2023-04-04,1153.77783203125,7843.224609375,5686.72607421875,3147.003173828125
2023-04-05,1157.560791015625,7798.53466796875,5374.513671875,3216.76416015625
2023-04-06,1142.42919921875,7820.8798828125,5374.513671875,3294.276611328125
2023-04-10,1131.0806884765625,7865.5712890625,5396.814453125,3333.032470703125
2023-04-11,1153.77783203125,7887.91552734375,5486.0185546875,3333.032470703125
2023-04-12,1119.731689453125,7954.95166015625,5530.6201171875,3340.7841796875
2023-04-13,1119.731689453125,7977.29638671875,5441.416015625,3364.037841796875
2023-04-14,1104.6004638671875,8044.33251953125,5463.71728515625,3364.037841796875
2023-04-17,1081.9033203125,8066.6796875,5396.814453125,3309.77880859375
2023-04-18,1134.863525390625,8156.0595703125,5374.513671875,3309.77880859375
2023-04-26,1172.6923828125,8223.095703125,5374.513671875,3410.545166015625
2023-04-27,1165.12646484375,8178.40576171875,5374.513671875,3348.534912109375
2023-04-28,1184.0408935546875,8089.0234375,5307.61083984375,3294.276611328125
2023-05-02,1127.2977294921875,8089.0234375,5240.70849609375,3247.76904296875
2023-05-03,1112.166259765625,7977.29638671875,5218.40771484375,3216.76416015625
2023-05-04,1104.6004638671875,8044.33251953125,5400.14013671875,3216.76416015625
2023-05-05,1055.4229736328125,8044.33251953125,5307.03466796875,3232.2666015625
2023-05-08,1085.6861572265625,8044.33251953125,5423.41748046875,3147.003173828125
2023-05-09,1093.2518310546875,7977.29638671875,5702.73486328125,3154.754150390625
2023-05-10,1112.166259765625,7977.29638671875,5632.9052734375,3201.26171875
2023-05-11,1059.205810546875,7887.91552734375,5469.97021484375,3170.256591796875
2023-05-12,1044.0743408203125,7865.5712890625,5493.2470703125,3084.992919921875
2023-05-15,1006.2456665039062,7843.224609375,5446.69384765625,3084.992919921875
2023-05-16,1010.0286254882812,7776.18798828125,5493.2470703125,3084.992919921875
2023-05-17,960.8510131835938,7843.224609375,5516.52294921875,3092.744384765625
2023-05-19,911.673583984375,8044.33251953125,5516.52294921875,3115.998046875
2023-05-22,930.5880126953125,8044.33251953125,5632.9052734375,3131.500244140625
2023-05-23,960.268310546875,8156.0595703125,5539.79931640625,3131.500244140625
2023-05-24,943.4949951171875,8066.6796875,5516.52294921875,3224.515380859375
2023-05-25,888.9820556640625,8089.0234375,5493.2470703125,3193.51025390625
2023-05-26,876.402099609375,8178.40576171875,5493.2470703125,3201.26171875
2023-05-29,868.0153198242188,8178.40576171875,5493.2470703125,3255.520263671875
2023-05-30,884.788818359375,8267.787109375,5493.2470703125,3193.51025390625
2023-05-31,855.4354858398438,8089.0234375,5400.14013671875,3131.500244140625
