Date,ASII.JK,BBCA.JK,TLKM.JK,TPIA.JK
2022-08-01,4768.75830078125,6833.27392578125,3604.8134765625,2327.7197265625
2022-08-02,4768.75830078125,6924.384765625,3730.562744140625,2302.82421875
2022-08-03,4860.8193359375,6947.16162109375,3772.479248046875,2309.048095703125
2022-08-04,4860.8193359375,7106.60498046875,3814.39599609375,2327.7197265625
2022-08-05,4879.2314453125,7174.9375,3898.228515625,2302.82421875
2022-08-08,4934.46826171875,7174.9375,3940.145263671875,2296.60009765625
2022-08-09,4971.29248046875,7197.7158203125,3889.845458984375,2290.37646484375
2022-08-10,5044.94189453125,7197.7158203125,3822.778564453125,2315.27197265625
2022-08-11,5118.5908203125,7243.27099609375,3831.162353515625,2302.82421875
2022-08-12,5118.5908203125,7220.4921875,3814.39599609375,2277.9287109375
2022-08-15,5063.35400390625,7243.27099609375,3730.562744140625,2290.37646484375
2022-08-16,5137.00244140625,7266.0478515625,3697.02978515625,2265.481201171875
2022-08-18,5137.00244140625,7288.82568359375,3814.39599609375,2265.481201171875
2022-08-19,5137.00244140625,7197.7158203125,3856.311767578125,2246.8095703125
2022-08-22,5100.17822265625,7288.82568359375,3898.228515625,2246.8095703125
2022-08-23,5137.00244140625,7197.7158203125,3906.612060546875,2399.916015625
2022-08-24,5192.23876953125,7243.27099609375,3982.061279296875,2370.0419921875
2022-08-25,5137.00244140625,7357.158203125,3831.162353515625,2320.2509765625
2022-08-26,5063.35400390625,7288.82568359375,3764.095703125,2340.167236328125
2022-08-29,5026.52880859375,7425.490234375,3789.245849609375,2340.167236328125
2022-08-30,5081.765625,7448.2685546875,3755.712890625,2330.208984375
2022-08-31,5137.00244140625,7471.04638671875,3822.778564453125,2429.790771484375
2022-09-01,5100.17822265625,7425.490234375,3839.54541015625,2320.2509765625
2022-09-02,5100.17822265625,7493.82421875,3856.311767578125,2370.0419921875
2022-09-05,5063.35400390625,7539.37890625,3873.07861328125,2360.08349609375
2022-09-06,5081.765625,7539.37890625,3780.862548828125,2330.208984375
2022-09-07,4897.64404296875,7630.48974609375,3764.095703125,2320.2509765625
2022-09-08,4897.64404296875,7607.71142578125,3822.778564453125,2439.7490234375
2022-09-09,4989.70458984375,7630.48974609375,3856.311767578125,2609.037353515625
2022-09-12,5137.00244140625,7630.48974609375,3806.01220703125,2638.912109375
2022-09-13,5302.7119140625,7767.1552734375,3789.245849609375,2519.414306640625
2022-09-14,5265.8876953125,7744.37744140625,3755.712890625,2469.623291015625
2022-09-15,5192.23876953125,7972.15380859375,3772.479248046875,2429.790771484375
2022-09-16,5081.765625,7698.822265625,3697.02978515625,2459.6650390625
2022-09-19,5247.47509765625,7881.04345703125,3772.479248046875,2469.623291015625
2022-09-20,5284.2998046875,7789.931640625,3755.712890625,2499.497802734375
2022-09-21,5265.8876953125,7721.599609375,3713.79638671875,2618.995849609375
2022-09-22,5284.2998046875,7721.599609375,3713.79638671875,2539.330322265625
2022-09-23,5265.8876953125,7630.48974609375,3671.879638671875,2559.246826171875
2022-09-26,5137.00244140625,7676.0439453125,3738.946044921875,2469.623291015625
2022-09-27,5118.5908203125,7562.15673828125,3722.1796875,2360.08349609375
2022-09-28,5008.1171875,7584.93408203125,3747.329345703125,2380.0
2022-09-29,4989.70458984375,7630.48974609375,3722.1796875,2399.916015625
2022-09-30,4879.2314453125,7789.931640625,3738.946044921875,2389.9580078125
2022-10-03,4879.2314453125,7744.37744140625,3738.946044921875,2370.0419921875
2022-10-04,4952.88037109375,7789.931640625,3722.1796875,2429.790771484375
2022-10-05,4916.05615234375,7698.822265625,3738.946044921875,2449.70703125
2022-10-06,4860.8193359375,7676.0439453125,3713.79638671875,2439.7490234375
2022-10-07,4768.75830078125,7471.04638671875,3646.729736328125,2469.623291015625
2022-10-10,4787.1708984375,7562.15673828125,3705.412841796875,2449.70703125
2022-10-11,4805.58349609375,7516.60107421875,3613.19677734375,2449.70703125
2022-10-12,4740.6328125,7584.93408203125,3638.3466796875,2439.7490234375
2022-10-13,4740.6328125,7539.37890625,3604.8134765625,2439.7490234375
2022-10-14,4740.6328125,7516.60107421875,3596.43017578125,2419.83251953125
2022-10-17,4796.62451171875,7516.60107421875,3629.96337890625,2449.70703125
2022-10-18,4740.6328125,7562.15673828125,3562.89697265625,2429.790771484375
2022-10-19,4871.279296875,7539.37890625,3520.980712890625,2449.70703125
2022-10-20,4796.62451171875,7744.37744140625,3646.729736328125,2409.874267578125
2022-10-21,4908.607421875,7881.04345703125,3655.11328125,2459.6650390625
2022-10-24,4964.599609375,8108.8193359375,3697.02978515625,2449.70703125
2022-10-25,5001.92724609375,7926.59716796875,3680.262939453125,2389.9580078125
2022-10-26,4908.607421875,7789.931640625,3663.49658203125,2380.0
2022-10-27,4964.599609375,7926.59716796875,3663.49658203125,2409.874267578125
2022-10-28,4889.94384765625,7972.15380859375,3730.562744140625,2399.916015625
2022-10-31,4964.599609375,8017.70849609375,3680.262939453125,2429.790771484375
2022-11-01,4908.607421875,8017.70849609375,3705.412841796875,2399.916015625
2022-11-02,4796.62451171875,7972.15380859375,3537.7470703125,2300.334716796875
2022-11-03,4759.29638671875,8017.70849609375,3462.297607421875,2290.37646484375
2022-11-04,4796.62451171875,7994.93017578125,3529.36376953125,2350.125244140625
2022-11-07,4852.6162109375,8063.26318359375,3588.047119140625,2320.2509765625
2022-11-08,4871.279296875,7972.15380859375,3537.7470703125,2310.29296875
2022-11-09,4889.94384765625,8086.04052734375,3512.597412109375,2290.37646484375
2022-11-10,4871.279296875,8017.70849609375,3495.830810546875,2300.334716796875
2022-11-11,4815.2880859375,8063.26318359375,3479.064208984375,2350.125244140625
2022-11-14,4703.3046875,7972.15380859375,3395.231201171875,2360.08349609375
2022-11-15,4647.3125,8017.70849609375,3395.231201171875,2370.0419921875
2022-11-16,4609.984375,7835.48779296875,3395.231201171875,2360.08349609375
2022-11-17,4703.3046875,7949.375,3386.84814453125,2330.208984375
2022-11-18,4647.3125,8040.48583984375,3361.6982421875,2370.0419921875
2022-11-21,4721.96826171875,7949.375,3378.464599609375,2340.167236328125
2022-11-22,4647.3125,8108.8193359375,3353.31494140625,2330.208984375
2022-11-23,4628.64892578125,8086.04052734375,3328.1650390625,2310.29296875
2022-11-24,4628.64892578125,8199.9296875,3378.464599609375,2330.208984375
2022-11-25,4609.984375,8177.1494140625,3378.464599609375,2340.167236328125
2022-11-28,4647.3125,8222.7060546875,3336.548095703125,2340.167236328125
2022-11-29,4516.66552734375,8177.1494140625,3336.548095703125,2340.167236328125
2022-11-30,4516.66552734375,8473.259765625,3386.84814453125,2380.0
2022-12-01,4609.984375,8199.9296875,3319.781494140625,2370.0419921875
2022-12-02,4572.6572265625,8140.4765625,3353.31494140625,2370.0419921875
2022-12-05,4498.00146484375,8026.14306640625,3219.18212890625,2320.2509765625
2022-12-06,4386.0185546875,7934.67724609375,3017.983642578125,2330.208984375
2022-12-07,4274.03515625,7728.87890625,3085.049560546875,2350.125244140625
2022-12-08,4236.70703125,7774.61181640625,3135.349609375,2330.208984375
2022-12-09,4236.70703125,7843.2109375,3059.89990234375,2340.167236328125
2022-12-12,4236.70703125,7957.54345703125,3101.816162109375,2409.874267578125
2022-12-13,4348.68994140625,7957.54345703125,3143.732666015625,2449.70703125
2022-12-14,4348.68994140625,7888.94482421875,3143.732666015625,2459.6650390625
2022-12-15,4330.0263671875,7774.61181640625,3076.66650390625,2439.7490234375
2022-12-16,4311.36279296875,7866.078125,3085.049560546875,2489.539794921875
2022-12-19,4255.37060546875,7911.8115234375,3118.5830078125,2419.83251953125
2022-12-20,4255.37060546875,7843.2109375,3118.5830078125,2419.83251953125
2022-12-21,4255.37060546875,7934.67724609375,3177.265869140625,2449.70703125
2022-12-22,4311.36279296875,7843.2109375,3143.732666015625,2459.6650390625
2022-12-23,4236.70703125,7774.61181640625,3168.882568359375,2479.581298828125
2022-12-26,4218.04296875,7843.2109375,3143.732666015625,2479.581298828125
2022-12-27,4236.70703125,7866.078125,3194.032470703125,2479.581298828125
2022-12-28,4199.37890625,7911.8115234375,3126.966064453125,2479.581298828125
2022-12-29,4218.04296875,7843.2109375,3168.882568359375,2569.205078125
2022-12-30,4255.37060546875,7820.34423828125,3143.732666015625,2559.246826171875
2023-01-02,4255.37060546875,7820.34423828125,3185.64892578125,2499.497802734375
2023-01-03,4218.04296875,7820.34423828125,3235.948974609375,2459.6650390625
2023-01-04,4236.70703125,7637.41259765625,3202.41552734375,2389.9580078125
2023-01-05,4012.740234375,7545.9462890625,3160.499267578125,2340.167236328125
2023-01-06,4068.732177734375,7591.6796875,3110.199462890625,2330.208984375
2023-01-09,3994.075927734375,7728.87890625,3177.265869140625,2340.167236328125
2023-01-10,3975.412353515625,7477.34716796875,3210.799072265625,2310.29296875
2023-01-11,3900.756103515625,7431.6142578125,3244.33203125,2350.125244140625
2023-01-12,3994.075927734375,7477.34716796875,3235.948974609375,2350.125244140625
2023-01-13,4068.732177734375,7363.01513671875,3168.882568359375,2340.167236328125
2023-01-16,4180.7158203125,7454.48046875,3227.565673828125,2330.208984375
2023-01-17,4143.38720703125,7614.546875,3311.3984375,2370.0419921875
2023-01-18,4218.04296875,7591.6796875,3294.6318359375,2330.208984375
2023-01-19,4367.3544921875,7614.546875,3261.0986328125,2350.125244140625
2023-01-20,4404.681640625,7591.6796875,3244.33203125,2340.167236328125
2023-01-24,4423.345703125,7523.08056640625,3227.565673828125,2340.167236328125
2023-01-25,4442.009765625,7500.2138671875,3219.18212890625,2350.125244140625
2023-01-26,4404.681640625,7751.74560546875,3328.1650390625,2320.2509765625
2023-01-27,4386.0185546875,7957.54345703125,3319.781494140625,2340.167236328125
2023-01-30,4386.0185546875,7957.54345703125,3319.781494140625,2330.208984375
2023-01-31,4479.337890625,7751.74560546875,3227.565673828125,2300.334716796875
2023-02-01,4479.337890625,7774.61181640625,3244.33203125,2270.460205078125
2023-02-02,4423.345703125,7728.87890625,3261.0986328125,2320.2509765625
2023-02-03,4386.0185546875,7957.54345703125,3252.715576171875,2310.29296875
2023-02-06,4367.3544921875,7980.41015625,3252.715576171875,2330.208984375
2023-02-07,4386.0185546875,8094.74267578125,3185.64892578125,2330.208984375
2023-02-08,4330.0263671875,8071.87646484375,3219.18212890625,2330.208984375
2023-02-09,4236.70703125,8140.4765625,3160.499267578125,2320.2509765625
2023-02-10,4255.37060546875,8071.87646484375,3185.64892578125,2340.167236328125
2023-02-13,4274.03515625,8117.609375,3177.265869140625,2310.29296875
2023-02-14,4274.03515625,8186.20849609375,3185.64892578125,2320.2509765625
2023-02-15,4236.70703125,8117.609375,3177.265869140625,2300.334716796875
2023-02-16,4255.37060546875,7957.54345703125,3160.499267578125,2300.334716796875
2023-02-17,4236.70703125,7980.41015625,3152.1162109375,2300.334716796875
2023-02-20,4180.7158203125,8003.27783203125,3202.41552734375,2290.37646484375
2023-02-21,4162.0517578125,7957.54345703125,3219.18212890625,2320.2509765625
2023-02-22,4199.37890625,7934.67724609375,3235.948974609375,2300.334716796875
2023-02-23,4218.04296875,7980.41015625,3328.1650390625,2310.29296875
2023-02-24,4292.6982421875,7934.67724609375,3386.84814453125,2300.334716796875
2023-02-27,4330.0263671875,8026.14306640625,3319.781494140625,2300.334716796875
2023-02-28,4553.99267578125,8003.27783203125,3252.715576171875,2300.334716796875
2023-03-01,4591.3212890625,7866.078125,3294.6318359375,2280.418212890625
2023-03-02,4591.3212890625,7888.94482421875,3252.715576171875,2240.585693359375
2023-03-03,4516.66552734375,7751.74560546875,3269.482177734375,2230.62744140625
2023-03-06,4535.3291015625,7683.14599609375,3252.715576171875,2230.62744140625
2023-03-07,4442.009765625,7706.01171875,3252.715576171875,2210.711181640625
2023-03-08,4423.345703125,7843.2109375,3303.01513671875,2160.92041015625
2023-03-09,4498.00146484375,7843.2109375,3328.1650390625,2190.794921875
2023-03-10,4460.67333984375,7728.87890625,3361.6982421875,2350.125244140625
2023-03-13,4423.345703125,7820.34423828125,3411.997802734375,2230.62744140625
2023-03-14,4311.36279296875,7614.546875,3370.08154296875,2220.66943359375
2023-03-15,4311.36279296875,7614.546875,3361.6982421875,2210.711181640625
2023-03-16,4367.3544921875,7591.6796875,3395.231201171875,2210.711181640625
2023-03-17,4367.3544921875,7660.279296875,3395.231201171875,2260.501953125
2023-03-20,4386.0185546875,7683.14599609375,3344.931640625,2220.66943359375
2023-03-21,4386.0185546875,7774.61181640625,3453.9140625,2240.585693359375
2023-03-24,4442.009765625,8071.87646484375,3411.997802734375,2260.501953125
2023-03-27,4386.0185546875,7957.54345703125,3395.231201171875,2250.5439453125
2023-03-28,4367.3544921875,7934.67724609375,3395.231201171875,2290.37646484375
2023-03-29,4442.009765625,8209.8955078125,3437.147705078125,2310.29296875
2023-03-30,4404.681640625,8233.21875,3428.764404296875,2270.460205078125
2023-03-31,4479.337890625,8163.2490234375,3403.61474609375,2330.208984375
2023-04-03,4479.337890625,8209.8955078125,3420.381103515625,2310.29296875
2023-04-04,4498.00146484375,8186.5712890625,3403.61474609375,2270.460205078125
2023-04-05,4479.337890625,8139.9248046875,3479.064208984375,2280.418212890625
2023-04-06,4423.345703125,8163.2490234375,3562.89697265625,2280.418212890625
2023-04-10,4460.67333984375,8209.8955078125,3604.8134765625,2240.585693359375
2023-04-11,4535.3291015625,8233.21875,3604.8134765625,2220.66943359375
2023-04-12,4665.97607421875,8303.1904296875,3613.19677734375,2220.66943359375
2023-04-13,4665.97607421875,8326.5146484375,3638.3466796875,2220.66943359375
2023-04-14,4628.64892578125,8396.484375,3638.3466796875,2220.66943359375
2023-04-17,4647.3125,8419.8076171875,3579.66357421875,2280.418212890625
2023-04-18,4796.62451171875,8513.1025390625,3579.66357421875,2270.460205078125
2023-04-26,5001.92724609375,8583.0732421875,3688.646240234375,2320.2509765625
2023-04-27,5001.92724609375,8536.4248046875,3621.580078125,2290.37646484375
2023-04-28,5039.2548828125,8443.1298828125,3562.89697265625,2350.125244140625
2023-05-02,4983.26318359375,8443.1298828125,3512.597412109375,2310.29296875
2023-05-03,4945.935546875,8326.5146484375,3479.064208984375,2300.334716796875
2023-05-04,4927.27099609375,8396.484375,3479.064208984375,2300.334716796875
2023-05-05,5010.3701171875,8396.484375,3495.830810546875,2260.501953125
2023-05-08,4990.00244140625,8396.484375,3403.61474609375,2260.501953125
2023-05-09,5152.94140625,8326.5146484375,3411.997802734375,2240.585693359375
2023-05-10,5152.94140625,8326.5146484375,3462.297607421875,2270.460205078125
2023-05-11,5091.8388671875,8233.21875,3428.764404296875,2230.62744140625
2023-05-12,5071.47216796875,8209.8955078125,3336.548095703125,2210.711181640625
2023-05-15,5173.3095703125,8186.5712890625,3336.548095703125,2260.501953125
2023-05-16,5112.20703125,8116.60009765625,3336.548095703125,2210.711181640625
2023-05-17,5152.94140625,8186.5712890625,3344.931640625,2250.5439453125
2023-05-19,5275.14599609375,8396.484375,3370.08154296875,2180.836669921875
2023-05-22,5376.982421875,8396.484375,3386.84814453125,2131.0458984375
2023-05-23,5376.982421875,8513.1025390625,3386.84814453125,2091.21337890625
2023-05-24,5438.0849609375,8419.8076171875,3487.447509765625,2121.087890625
2023-05-25,5376.982421875,8443.1298828125,3453.9140625,2101.17138671875
2023-05-26,5376.982421875,8536.4248046875,3462.297607421875,2091.21337890625
2023-05-29,5376.982421875,8536.4248046875,3520.980712890625,2156.235595703125
2023-05-30,5295.51318359375,8629.71875,3453.9140625,2146.2529296875
2023-05-31,5254.7783203125,8443.1298828125,3386.84814453125,2136.270263671875
2023-06-05,5560.28955078125,8583.0732421875,3420.381103515625,2036.444580078125
2023-06-06,5539.92138671875,8536.4248046875,3428.764404296875,2046.42724609375
2023-06-07,5539.92138671875,8489.7783203125,3479.064208984375,2066.392333984375
2023-06-08,5519.55419921875,8513.1025390625,3495.830810546875,2026.4620361328125
2023-06-09,5539.92138671875,8489.7783203125,3479.064208984375,2046.42724609375
2023-06-12,5519.55419921875,8536.4248046875,3538.119140625,2056.409912109375
2023-06-13,5499.18701171875,8536.4248046875,3520.646728515625,2066.392333984375
2023-06-14,5621.390625,8466.4541015625,3494.4384765625,2076.375
2023-06-15,5601.02294921875,8443.1298828125,3511.910888671875,2066.392333984375
2023-06-16,5580.65625,8443.1298828125,3468.23046875,2066.392333984375
2023-06-19,5601.02294921875,8396.484375,3459.494140625,2066.392333984375
2023-06-20,5539.92138671875,8443.1298828125,3485.70263671875,2076.375
2023-06-21,5641.75830078125,8513.1025390625,3476.96630859375,2096.340087890625
2023-06-22,5519.55419921875,8443.1298828125,3442.022216796875,2076.375
2023-06-23,5519.55419921875,8443.1298828125,3450.758056640625,2076.375
2023-06-26,5539.92138671875,8466.4541015625,3485.70263671875,2066.392333984375
2023-06-27,5519.55419921875,8536.4248046875,3494.4384765625,2096.340087890625
2023-07-03,5560.28955078125,8466.4541015625,3494.4384765625,2146.2529296875
2023-07-04,5519.55419921875,8443.1298828125,3468.23046875,2076.375
2023-07-05,5519.55419921875,8443.1298828125,3476.96630859375,2096.340087890625
2023-07-06,5539.92138671875,8466.4541015625,3459.494140625,2066.392333984375
2023-07-07,5560.28955078125,8419.8076171875,3459.494140625,2086.357421875
2023-07-10,5519.55419921875,8443.1298828125,3450.758056640625,2066.392333984375
2023-07-11,5539.92138671875,8419.8076171875,3476.96630859375,2066.392333984375
2023-07-12,5519.55419921875,8559.7490234375,3476.96630859375,2046.42724609375
2023-07-13,5539.92138671875,8513.1025390625,3424.550048828125,2076.375
2023-07-14,5499.18701171875,8583.0732421875,3433.285888671875,2036.444580078125
2023-07-17,5438.0849609375,8559.7490234375,3415.813720703125,2086.357421875
2023-07-18,5356.615234375,8536.4248046875,3363.397216796875,2046.42724609375
2023-07-20,5315.88037109375,8536.4248046875,3363.397216796875,2036.444580078125
2023-07-21,5254.7783203125,8536.4248046875,3372.13330078125,2036.444580078125
2023-07-24,5336.248046875,8489.7783203125,3407.07763671875,2056.409912109375
2023-07-25,5295.51318359375,8536.4248046875,3389.60546875,2036.444580078125
2023-07-26,5376.982421875,8723.013671875,3389.60546875,2056.409912109375
2023-07-27,5315.88037109375,8606.3955078125,3249.827880859375,2066.392333984375
2023-07-28,5397.35009765625,8513.1025390625,3249.827880859375,2086.357421875
2023-07-31,5580.65625,8513.1025390625,3249.827880859375,2116.30517578125
2023-08-01,5601.02294921875,8513.1025390625,3276.0361328125,2086.357421875
2023-08-02,5580.65625,8583.0732421875,3223.61962890625,2056.409912109375
2023-08-03,5560.28955078125,8629.71875,3249.827880859375,2066.392333984375
2023-08-04,5539.92138671875,8536.4248046875,3223.61962890625,2076.375
2023-08-07,5601.02294921875,8653.04296875,3214.883544921875,2056.409912109375
2023-08-08,5580.65625,8583.0732421875,3258.56396484375,2066.392333984375
2023-08-09,5601.02294921875,8769.6611328125,3293.50830078125,2066.392333984375
2023-08-10,5499.18701171875,8769.6611328125,3319.716552734375,2086.357421875
2023-08-11,5499.18701171875,8769.6611328125,3328.452880859375,2146.2529296875
2023-08-14,5539.92138671875,8723.013671875,3345.925048828125,2166.218017578125
2023-08-15,5478.81884765625,8676.3671875,3337.188720703125,2136.270263671875
2023-08-16,5499.18701171875,8676.3671875,3345.925048828125,2166.218017578125
2023-08-18,5315.88037109375,8629.71875,3284.7724609375,2146.2529296875
2023-08-21,5275.14599609375,8559.7490234375,3267.30029296875,2156.235595703125
2023-08-22,5336.248046875,8676.3671875,3276.0361328125,2116.30517578125
2023-08-23,5336.248046875,8676.3671875,3267.30029296875,2146.2529296875
2023-08-24,5275.14599609375,8583.0732421875,3249.827880859375,2196.165771484375
2023-08-25,5254.7783203125,8653.04296875,3249.827880859375,2156.235595703125
2023-08-28,5234.41162109375,8583.0732421875,3232.355712890625,2156.235595703125
2023-08-29,5214.04345703125,8629.71875,3249.827880859375,2176.200439453125
2023-08-30,5254.7783203125,8583.0732421875,3328.452880859375,2166.218017578125
2023-08-31,5254.7783203125,8559.7490234375,3258.56396484375,2176.200439453125
2023-09-01,5336.248046875,8606.3955078125,3249.827880859375,2146.2529296875
2023-09-04,5376.982421875,8606.3955078125,3258.56396484375,2106.322509765625
2023-09-05,5376.982421875,8606.3955078125,3267.30029296875,2046.42724609375
2023-09-06,5315.88037109375,8536.4248046875,3310.980712890625,2006.4969482421875
2023-09-07,5214.04345703125,8559.7490234375,3284.7724609375,2026.4620361328125
2023-09-08,5214.04345703125,8513.1025390625,3223.61962890625,1996.5142822265625
2023-09-11,5193.67626953125,8513.1025390625,3232.355712890625,2056.409912109375
2023-09-12,5132.57421875,8489.7783203125,3241.091796875,2066.392333984375
2023-09-13,5132.57421875,8466.4541015625,3241.091796875,2126.287841796875
2023-09-14,5152.94140625,8489.7783203125,3214.883544921875,2256.061279296875
2023-09-15,5132.57421875,8396.484375,3249.827880859375,2565.52099609375
2023-09-18,5132.57421875,8396.484375,3214.883544921875,2645.381591796875
2023-09-19,5173.3095703125,8466.4541015625,3258.56396484375,2685.311767578125
2023-09-20,5132.57421875,8536.4248046875,3328.452880859375,2725.241943359375
2023-09-21,5051.10546875,8513.1025390625,3328.452880859375,2745.20703125
2023-09-22,5051.10546875,8466.4541015625,3372.13330078125,2615.43359375
2023-09-25,5091.8388671875,8396.484375,3293.50830078125,2615.43359375
2023-09-26,5051.10546875,8349.8359375,3284.7724609375,2575.503662109375
2023-09-27,5010.3701171875,8279.8662109375,3249.827880859375,2555.5380859375
2023-09-29,5071.47216796875,8233.21875,3276.0361328125,2525.5908203125
2023-10-02,5112.20703125,8466.4541015625,3276.0361328125,2565.52099609375
2023-10-03,5051.10546875,8583.0732421875,3293.50830078125,2595.46875
2023-10-04,4949.26806640625,8583.0732421875,3302.244384765625,2615.43359375
2023-10-05,4908.533203125,8466.4541015625,3249.827880859375,2725.241943359375
2023-10-06,4949.26806640625,8419.8076171875,3302.244384765625,2735.224609375
2023-10-09,4990.00244140625,8443.1298828125,3284.7724609375,2685.311767578125
2023-10-10,4928.900390625,8326.5146484375,3328.452880859375,2685.311767578125
2023-10-11,4928.900390625,8326.5146484375,3302.244384765625,2685.311767578125
2023-10-12,4927.24462890625,8443.1298828125,3345.925048828125,2685.311767578125
2023-10-13,4947.947265625,8466.4541015625,3363.397216796875,2695.29443359375
2023-10-16,4844.43310546875,8489.7783203125,3284.7724609375,2575.503662109375
2023-10-17,4844.43310546875,8349.8359375,3310.980712890625,2655.364013671875
2023-10-18,4823.73046875,8256.5419921875,3276.0361328125,2665.3466796875
2023-10-19,4740.92041015625,8163.2490234375,3258.56396484375,2625.41650390625
2023-10-20,4720.2177734375,8373.1591796875,3232.355712890625,2595.46875
2023-10-23,4637.40625,8256.5419921875,3153.73095703125,2625.41650390625
2023-10-24,4803.0283203125,8186.5712890625,3188.67529296875,2605.450927734375
2023-10-25,4782.3251953125,8279.8662109375,3144.994873046875,2665.3466796875
2023-10-26,4740.92041015625,8139.9248046875,3040.16162109375,2725.241943359375
2023-10-27,4740.92041015625,8116.60009765625,3057.6337890625,2815.08544921875
2023-10-30,4803.0283203125,8256.5419921875,2987.7451171875,2815.08544921875
2023-10-31,4782.3251953125,8163.2490234375,3048.897705078125,2974.80615234375
2023-11-01,4803.0283203125,8023.30712890625,3162.466796875,2944.85888671875
2023-11-02,4803.0283203125,8256.5419921875,3162.466796875,2954.84130859375
2023-11-03,4885.8388671875,8303.1904296875,3118.786376953125,2994.771484375
2023-11-06,4906.54150390625,8443.1298828125,3188.67529296875,2944.85888671875
2023-11-07,4823.73046875,8373.1591796875,3118.786376953125,2934.8759765625
2023-11-08,4740.92041015625,8396.484375,3075.10595703125,2944.85888671875
2023-11-09,4761.623046875,8396.484375,3083.842041015625,2954.84130859375
2023-11-10,4782.3251953125,8233.21875,3101.314208984375,2994.771484375
2023-11-13,4678.8115234375,8279.8662109375,3075.10595703125,2904.92822265625
2023-11-14,4699.5146484375,8326.5146484375,3057.6337890625,2984.788818359375
2023-11-15,4761.623046875,8443.1298828125,3101.314208984375,2914.910888671875
2023-11-16,4823.73046875,8466.4541015625,3092.578125,2914.910888671875
2023-11-17,4720.2177734375,8466.4541015625,3101.314208984375,2944.85888671875
2023-11-20,4803.0283203125,8279.8662109375,3136.258544921875,2884.96337890625
2023-11-21,4782.3251953125,8186.5712890625,3162.466796875,2884.96337890625
2023-11-22,4699.5146484375,8279.8662109375,3153.73095703125,2884.96337890625
2023-11-23,4720.2177734375,8326.5146484375,3144.994873046875,2894.94580078125
2023-11-24,4740.92041015625,8326.5146484375,3162.466796875,2864.998046875
2023-11-27,4658.109375,8279.8662109375,3214.883544921875,2835.05029296875
2023-11-28,4596.00146484375,8279.8662109375,3293.50830078125,2884.96337890625
2023-11-29,4575.29833984375,8303.1904296875,3249.827880859375,2914.910888671875
2023-11-30,4471.78515625,8373.1591796875,3284.7724609375,2944.85888671875
2023-12-01,4761.623046875,8349.8359375,3345.925048828125,2904.92822265625
2023-12-04,4761.623046875,8366.2421875,3328.452880859375,2904.92822265625
2023-12-05,4740.92041015625,8342.8056640625,3363.397216796875,3164.475341796875
2023-12-06,4740.92041015625,8249.0673828125,3424.550048828125,3473.934814453125
2023-12-07,4699.5146484375,8272.5009765625,3415.813720703125,4342.41845703125
2023-12-08,4699.5146484375,8202.197265625,3442.022216796875,4691.80859375
2023-12-11,4637.40625,8202.197265625,3476.96630859375,4691.80859375
2023-12-12,4616.70361328125,8155.32666015625,3415.813720703125,4751.70458984375
2023-12-13,4575.29833984375,8131.89208984375,3424.550048828125,4771.66943359375
2023-12-14,4658.109375,8483.4150390625,3442.022216796875,4641.89599609375
2023-12-15,4678.8115234375,8647.458984375,3476.96630859375,4921.40771484375
2023-12-18,4637.40625,8624.025390625,3468.23046875,5066.1552734375
2023-12-19,4658.109375,8670.8935546875,3468.23046875,5340.67578125
2023-12-20,4658.109375,8717.763671875,3459.494140625,5665.10986328125
2023-12-21,4596.00146484375,8741.19921875,3450.758056640625,5864.7607421875
2023-12-22,4596.00146484375,8741.19921875,3459.494140625,5864.7607421875
2023-12-27,4596.00146484375,8788.0673828125,3442.022216796875,5989.54296875
2023-12-28,4637.40625,8811.50390625,3459.494140625,5989.54296875
2023-12-29,4678.8115234375,8811.50390625,3450.758056640625,5240.85009765625
